prediction_id,class
153307_201905,0
153307_201907,0
153307_201906,0
153313_201905,1
153316_201907,1
153317_201905,1
153319_201906,1
153319_201907,1
153320_201906,0
153323_201907,1
153325_201906,0
153325_201907,0
153327_201905,1
153327_201906,1
153329_201906,1
153331_201906,0
153333_201906,1
153335_201905,0
153337_201906,0
153338_201907,0
153341_201905,1
153343_201906,0
153344_201907,0
153347_201906,1
153347_201907,1
153348_201905,0
153348_201907,0
153349_201907,0
153349_201905,0
153350_201907,0
153352_201906,0
153354_201905,0
153355_201907,1
153356_201907,1
153358_201906,0
153358_201907,0
153359_201905,0
153360_201907,1
153361_201905,1
153364_201906,1
153368_201906,0
153368_201907,0
153368_201905,1
153371_201906,0
153371_201907,1
153372_201905,1
153374_201905,0
153375_201905,0
153376_201907,1
153377_201907,0
153378_201906,1
153384_201907,0
153384_201906,0
153386_201907,0
153387_201905,1
153390_201905,0
153390_201907,0
153392_201907,0
153392_201906,1
153394_201907,1
153395_201905,1
153397_201905,1
153397_201906,1
153402_201905,1
153403_201905,0
153409_201907,1
153410_201907,1
153412_201905,1
153412_201906,1
153413_201907,0
153416_201905,1
153416_201907,1
153417_201907,0
153421_201907,1
153422_201905,1
153424_201905,1
153424_201906,1
153425_201907,0
153427_201905,1
153430_201905,0
153430_201907,0
153431_201905,1
153433_201905,0
153434_201906,0
153438_201907,0
153441_201906,0
153442_201906,0
153443_201905,1
153445_201905,0
153453_201906,1
153456_201906,0
153458_201906,1
153459_201906,0
153461_201906,1
153461_201907,1
153462_201905,1
153464_201906,1
153465_201907,0
153466_201907,0
153466_201905,0
153468_201907,1
153469_201907,1
153470_201905,0
153472_201905,0
153474_201906,0
153474_201907,0
153478_201905,0
153478_201906,0
153479_201906,1
153481_201906,0
153483_201906,0
153485_201907,1
153486_201907,1
153488_201906,0
153488_201907,0
153489_201905,1
153493_201907,1
153494_201907,0
153496_201905,1
153498_201907,1
153499_201905,1
153501_201907,0
153504_201907,1
153507_201905,1
153508_201905,0
153508_201906,0
153509_201905,0
153511_201907,0
153512_201906,1
153512_201905,1
153513_201906,0
153513_201905,0
153514_201907,1
153514_201905,1
153515_201907,1
153516_201906,0
153517_201907,0
153518_201907,1
153523_201905,0
153524_201907,0
153526_201905,1
153530_201906,1
153530_201905,1
153531_201907,1
153532_201905,0
153533_201905,1
153534_201907,0
153535_201907,1
153537_201906,1
153538_201906,1
153539_201907,0
153541_201906,0
153541_201907,0
153544_201905,0
153546_201905,1
153547_201905,1
153550_201905,1
153551_201907,0
153552_201906,0
153553_201907,1
153553_201906,0
153554_201906,1
153557_201905,1
153561_201905,1
153561_201906,0
153563_201907,1
153564_201905,1
153565_201905,1
153565_201906,1
153566_201905,0
153567_201907,0
153568_201907,0
153570_201907,1
153573_201905,0
153573_201907,0
153574_201906,1
153580_201906,0
153580_201905,0
153581_201906,0
153581_201905,0
153584_201905,1
153589_201906,0
153589_201905,0
153590_201905,1
153590_201907,1
153591_201905,0
153593_201905,1
153595_201905,1
153596_201905,0
153600_201907,1
153602_201906,1
153604_201907,1
153604_201906,1
153605_201905,1
153605_201906,1
153606_201906,1
153611_201907,0
153612_201905,1
153614_201906,0
153614_201907,0
153616_201907,0
153619_201905,0
153620_201907,1
153621_201905,0
153622_201905,0
153627_201907,1
153629_201907,1
153630_201907,0
153631_201906,0
153631_201907,0
153631_201905,1
153633_201907,0
153633_201905,1
153633_201906,0
153634_201905,1
153636_201905,1
153637_201906,1
153638_201905,1
153645_201907,0
153645_201905,0
153647_201907,1
153650_201907,1
153651_201905,1
153654_201907,0
153657_201906,0
153658_201905,0
153659_201905,1
153660_201907,0
153660_201906,0
153661_201907,1
153664_201907,0
153665_201906,1
153666_201907,0
153670_201907,1
153677_201905,1
153677_201907,1
153678_201906,0
153682_201907,1
153683_201907,0
153687_201907,0
153688_201905,0
153690_201905,1
153691_201906,1
153691_201907,1
153692_201905,0
153694_201907,0
153696_201907,1
153700_201905,1
153701_201906,0
153702_201905,0
153703_201907,0
153703_201906,0
153703_201905,1
153705_201905,0
153706_201906,0
153707_201905,0
153707_201907,0
153708_201905,0
153711_201907,0
153714_201907,1
153715_201907,0
153717_201907,0
153722_201905,1
153723_201907,0
153724_201905,1
153726_201905,0
153727_201905,0
153731_201905,1
153734_201906,1
153736_201907,0
153739_201905,0
153740_201905,1
153741_201906,1
153742_201907,0
153742_201905,0
153743_201906,0
153745_201907,1
153748_201907,1
153750_201905,1
153751_201905,0
153753_201907,1
153754_201907,1
153754_201905,1
153755_201906,0
153755_201905,0
153758_201905,0
153760_201906,1
153761_201906,0
153763_201907,0
153767_201907,0
153767_201905,0
153768_201906,0
153771_201907,1
153775_201906,0
153778_201905,1
153780_201907,1
153782_201905,1
153784_201907,1
153785_201906,0
153785_201905,0
153787_201907,0
153788_201907,1
153788_201905,1
153790_201906,1
153791_201906,0
153791_201907,0
153791_201905,1
153792_201907,0
153794_201905,0
153794_201906,0
153795_201905,0
153795_201907,0
153795_201906,0
153796_201905,0
153796_201906,0
153799_201907,0
153799_201906,0
153800_201905,0
153803_201906,1
153803_201907,1
153803_201905,1
153805_201907,0
153806_201906,0
153808_201907,1
153809_201906,1
153810_201905,0
153812_201905,0
153813_201907,0
153813_201905,1
153815_201907,0
153817_201906,1
153818_201905,0
153818_201907,0
153820_201906,0
153823_201906,1
153824_201906,0
153824_201907,0
153826_201907,0
153828_201906,1
153830_201905,1
153830_201907,1
153832_201906,1
153833_201906,1
153835_201906,0
153835_201907,0
153836_201907,0
153841_201907,1
153842_201906,0
153844_201905,1
153845_201905,0
153846_201905,0
153847_201905,1
153848_201906,1
153849_201907,0
153850_201906,0
153851_201906,0
153851_201905,1
153852_201907,0
153853_201906,1
153854_201905,1
153857_201907,1
153859_201907,1
153860_201907,1
153860_201905,1
153861_201906,1
153862_201905,0
153865_201907,0
153866_201906,0
153867_201905,0
153868_201905,0
153868_201907,0
153869_201906,1
153871_201905,1
153872_201907,1
153873_201906,1
153873_201905,1
153875_201906,1
153876_201906,0
153877_201907,0
153879_201907,0
153880_201905,0
153880_201906,0
153880_201907,0
153881_201905,1
153883_201906,0
153886_201905,0
153886_201906,0
153887_201906,0
153888_201907,1
153890_201906,1
153891_201907,1
153892_201907,0
153893_201905,1
153894_201905,1
153895_201907,1
153897_201906,1
153900_201906,0
153903_201906,0
153904_201905,1
153905_201905,1
153906_201907,1
153906_201906,1
153911_201905,1
153912_201905,1
153913_201905,0
153914_201907,0
153914_201906,0
153914_201905,0
153917_201907,0
153921_201907,0
153922_201907,0
153924_201907,1
153925_201906,0
153930_201905,1
153930_201907,1
153931_201907,1
153935_201905,0
153935_201907,0
153936_201906,0
153936_201905,0
153939_201906,1
153940_201905,1
153941_201907,0
153942_201906,0
153942_201907,0
153946_201905,0
153948_201907,0
153950_201905,1
153951_201906,1
153952_201907,1
153954_201906,0
153956_201907,1
153958_201905,1
153959_201905,1
153961_201907,1
153962_201907,1
153962_201905,1
153963_201905,0
153966_201905,1
153967_201905,1
153967_201907,1
153968_201907,1
153970_201907,1
153971_201907,0
153972_201905,1
153974_201907,0
153976_201905,1
153976_201906,1
153979_201906,1
153980_201907,0
153981_201907,1
153982_201906,1
153987_201907,0
153992_201906,0
153992_201907,0
153994_201905,1
153994_201907,1
153995_201905,1
153996_201906,1
153998_201905,1
153998_201907,0
154002_201907,0
154004_201907,0
154005_201907,0
154007_201905,1
154007_201907,1
154009_201905,0
154012_201907,0
154014_201905,1
154014_201907,0
154015_201907,0
154018_201906,1
154019_201906,0
154019_201905,0
154020_201905,1
154021_201907,0
154023_201905,1
154024_201905,1
154027_201905,0
154027_201907,0
154030_201906,0
154031_201905,0
154031_201907,0
154032_201906,1
154036_201905,1
154037_201907,0
154037_201906,0
154038_201906,1
154039_201906,1
154041_201905,1
154043_201905,0
154044_201906,0
154045_201906,0
154046_201906,0
154048_201905,1
154049_201907,0
154050_201906,1
154051_201907,1
154053_201907,1
154053_201906,1
154055_201906,1
154059_201905,1
154059_201907,1
154061_201907,0
154062_201905,1
154066_201907,1
154067_201907,1
154069_201907,0
154070_201906,0
154071_201905,0
154073_201906,1
154074_201905,1
154076_201906,0
154077_201905,1
154080_201905,0
154082_201905,1
154082_201906,1
154084_201905,1
154087_201905,1
154088_201906,1
154090_201905,0
154093_201905,1
154094_201905,0
154097_201907,1
154097_201905,1
154098_201907,0
154099_201907,0
154099_201906,0
154106_201906,0
154106_201907,0
154107_201905,1
154108_201905,1
154108_201907,1
154109_201906,1
154110_201906,1
154113_201906,1
154117_201906,0
154121_201907,1
154123_201905,1
154126_201905,1
154127_201906,0
154127_201905,0
154128_201906,0
154129_201907,1
154131_201905,0
154133_201905,0
154134_201905,0
154135_201906,0
154137_201905,1
154139_201906,1
154141_201907,1
154141_201905,1
154142_201906,1
154143_201906,1
154143_201907,1
154150_201906,1
154151_201906,1
154151_201907,1
154153_201905,1
154154_201905,1
154157_201906,1
154161_201905,1
154163_201906,0
154165_201906,1
154167_201907,1
154168_201906,1
154168_201907,1
154171_201905,1
154172_201907,0
154174_201906,1
154175_201907,1
154176_201906,1
154177_201905,1
154179_201906,1
154179_201907,1
154180_201905,1
154187_201907,1
154189_201905,0
154189_201907,1
154189_201906,1
154190_201907,0
154191_201905,1
154195_201905,1
154200_201906,0
154201_201905,1
154202_201905,1
154204_201907,1
154205_201907,0
154207_201907,1
154208_201906,1
154209_201906,0
154211_201906,1
154212_201907,0
154216_201906,1
154217_201906,1
154219_201907,0
154219_201906,0
154220_201907,1
154221_201905,1
154221_201906,1
154222_201905,1
154222_201907,0
154222_201906,1
154224_201906,0
154224_201907,0
154224_201905,0
154226_201907,0
154227_201906,1
154229_201906,0
154230_201905,1
154230_201907,1
154233_201905,0
154237_201905,1
154238_201905,0
154239_201905,1
154240_201905,1
154243_201906,1
154244_201906,1
154244_201907,0
154247_201905,1
154255_201907,1
154255_201906,1
154256_201905,1
154257_201906,0
154258_201906,1
154259_201907,1
154260_201905,1
154262_201906,1
154264_201906,1
154267_201907,0
154269_201906,0
154271_201905,1
154274_201905,1
154276_201906,0
154277_201906,0
154277_201905,0
154278_201905,1
154279_201905,1
154279_201906,1
154281_201905,0
154283_201905,1
154284_201907,1
154285_201905,1
154286_201906,1
154286_201907,1
154290_201905,0
154290_201906,0
154293_201906,1
154293_201907,1
154294_201906,1
154295_201905,0
154296_201907,0
154297_201907,0
154297_201906,0
154300_201906,0
154301_201906,1
154302_201907,1
154303_201905,0
154304_201906,0
154304_201905,0
154306_201907,1
154306_201905,1
154307_201907,1
154308_201905,1
154312_201905,1
154313_201905,1
154318_201906,1
154320_201906,0
154326_201907,1
154327_201907,0
154332_201905,0
154334_201906,1
154334_201907,1
154336_201905,1
154336_201906,1
154337_201907,1
154339_201907,1
154340_201905,1
154345_201906,1
154345_201907,1
154346_201907,0
154347_201905,0
154349_201907,0
154352_201905,1
154354_201905,1
154360_201906,1
154360_201907,1
154361_201907,0
154363_201907,1
154363_201906,0
154364_201907,0
154366_201906,1
154368_201905,1
154368_201907,1
154370_201907,0
154370_201905,0
154373_201907,1
154373_201906,1
154374_201907,1
154375_201906,0
154376_201906,0
154377_201907,0
154378_201905,1
154378_201906,1
154380_201906,0
154384_201905,1
154385_201906,1
154386_201906,1
154386_201907,0
154387_201907,0
154388_201907,0
154392_201906,1
154392_201907,1
154392_201905,1
154394_201905,0
154394_201906,0
154395_201906,1
154396_201907,1
154399_201907,0
154400_201905,0
154401_201905,1
154403_201907,1
154403_201905,1
154404_201906,1
154406_201907,1
154408_201906,1
154412_201905,0
154422_201905,1
154424_201906,1
154426_201906,0
154427_201907,1
154430_201906,0
154432_201905,1
154433_201906,1
154434_201906,1
154435_201906,0
154436_201905,0
154437_201907,0
154438_201907,1
154438_201905,1
154441_201907,1
154442_201907,0
154443_201905,0
154443_201906,1
154444_201907,0
154445_201907,0
154445_201905,1
154446_201907,1
154447_201906,0
154448_201905,1
154448_201906,0
154450_201906,0
154452_201905,0
154454_201905,1
154455_201907,1
154455_201906,1
154456_201907,1
154457_201905,0
154458_201905,1
154460_201907,1
154462_201906,0
154463_201907,1
154467_201907,0
154467_201906,0
154470_201905,1
154471_201907,1
154471_201906,1
154472_201905,1
154473_201907,0
154473_201906,0
154476_201905,0
154476_201906,0
154479_201905,0
154482_201906,1
154483_201905,1
154486_201906,0
154492_201907,0
154494_201906,1
154494_201907,1
154495_201905,0
154495_201906,0
154497_201907,1
154498_201907,1
154498_201905,1
154500_201905,0
154502_201906,0
154506_201907,1
154507_201906,1
154509_201906,0
154509_201907,0
154514_201905,1
154515_201905,1
154516_201907,1
154517_201907,1
154518_201905,1
154522_201905,0
154523_201905,0
154523_201907,0
154523_201906,0
154524_201906,1
154529_201906,0
154530_201907,0
154530_201906,1
154531_201907,0
154533_201905,1
154534_201905,1
154538_201905,0
154538_201906,0
154543_201907,0
154543_201905,1
154544_201905,0
154545_201905,0
154546_201906,0
154548_201907,1
154552_201905,1
154553_201905,1
154554_201906,0
154555_201907,0
154557_201905,1
154557_201907,0
154558_201906,0
154561_201906,1
154562_201906,0
154563_201907,1
154564_201905,1
154564_201907,0
154566_201906,1
154569_201906,0
154570_201907,0
154570_201906,0
154570_201905,0
154571_201906,1
154573_201907,0
154573_201905,0
154574_201906,0
154581_201906,0
154583_201905,1
154585_201907,0
154585_201905,1
154586_201905,1
154587_201907,1
154588_201907,0
154588_201905,0
154589_201905,1
154589_201907,1
154590_201907,1
154590_201906,1
154591_201907,0
154592_201905,1
154594_201905,1
154595_201905,0
154597_201906,0
154599_201907,0
154600_201905,1
154602_201907,0
154602_201905,0
154604_201906,0
154606_201905,0
154606_201907,0
154607_201905,1
154610_201907,1
154611_201905,1
154612_201907,0
154614_201906,1
154615_201906,1
154615_201907,1
154616_201905,1
154624_201907,1
154625_201905,1
154626_201905,1
154632_201905,1
154634_201905,1
154639_201905,0
154640_201907,0
154640_201905,0
154642_201907,0
154644_201906,0
154648_201905,0
154649_201906,1
154652_201907,1
154654_201906,0
154655_201906,1
154656_201906,1
154656_201907,1
154657_201907,1
154660_201907,0
154662_201907,1
154663_201907,1
154664_201905,0
154664_201907,0
154667_201907,0
154671_201907,0
154672_201907,1
154673_201905,1
154675_201907,1
154675_201906,1
154676_201906,1
154676_201905,1
154677_201905,1
154679_201907,1
154681_201907,0
154682_201905,1
154683_201905,0
154683_201907,0
154688_201906,1
154689_201905,1
154689_201907,1
154691_201905,1
154693_201906,1
154696_201907,0
154697_201905,0
154701_201905,1
154702_201906,1
154703_201905,1
154704_201907,0
154705_201905,1
154706_201906,1
154707_201906,1
154710_201906,0
154711_201907,0
154712_201905,1
154714_201905,1
154714_201906,1
154714_201907,0
154715_201907,0
154716_201905,0
154718_201906,1
154721_201905,1
154722_201906,0
154723_201907,0
154726_201905,1
154727_201905,1
154728_201907,1
154731_201907,0
154737_201905,0
154738_201906,1
154741_201905,1
154741_201907,0
154742_201905,1
154744_201905,1
154746_201906,1
154747_201907,0
154749_201907,1
154751_201906,0
154752_201906,0
154752_201905,0
154753_201906,1
154753_201907,1
154753_201905,1
154754_201907,1
154755_201905,1
154760_201905,1
154761_201907,1
154763_201905,0
154763_201907,0
154765_201906,0
154767_201905,0
154769_201907,0
154770_201907,0
154771_201905,1
154774_201907,0
154775_201906,1
154778_201905,0
154778_201907,0
154779_201905,1
154780_201905,1
154781_201905,1
154783_201906,1
154783_201907,1
154784_201907,1
154785_201907,0
154785_201906,0
154787_201907,1
154790_201905,0
154791_201905,1
154792_201907,0
154792_201905,1
154793_201905,0
154795_201907,0
154795_201906,0
154796_201906,1
154796_201905,0
154797_201907,0
154798_201905,0
154798_201906,0
154799_201906,0
154800_201907,1
154801_201905,1
154802_201907,1
154803_201906,1
154804_201905,1
154804_201906,1
154807_201906,0
154809_201907,1
154810_201905,0
154813_201906,0
154813_201905,1
154814_201907,1
154814_201905,1
154816_201905,0
154817_201905,0
154818_201906,1
154820_201905,0
154821_201906,1
154822_201905,0
154825_201907,0
154825_201906,0
154828_201906,1
154828_201905,1
154830_201907,0
154831_201907,1
154832_201907,0
154834_201905,0
154835_201905,1
154835_201907,1
154836_201906,0
154836_201907,0
154839_201906,0
154840_201905,0
154840_201906,0
154841_201905,0
154842_201905,0
154845_201906,1
154846_201906,0
154847_201907,1
154848_201906,1
154848_201905,1
154849_201907,1
154853_201907,1
154853_201906,1
154854_201905,1
154855_201907,0
154857_201907,1
154858_201906,1
154859_201906,1
154861_201907,0
154862_201905,0
154863_201905,1
154863_201906,0
154863_201907,0
154864_201905,1
154867_201905,1
154868_201907,0
154869_201905,0
154870_201907,1
154871_201907,0
154873_201905,1
154874_201906,1
154875_201907,1
154876_201907,1
154878_201906,1
154879_201906,1
154880_201907,0
154882_201906,0
154884_201907,0
154885_201905,1
154889_201906,0
154891_201905,1
154892_201906,1
154893_201907,0
154893_201906,0
154896_201907,1
154897_201905,0
154898_201905,0
